magnitude,state,country,longitude,latitude,year
2.4,NV,US,-118.8994,38.4256,2017
4.4,,Solomon Islands,165.4138,-11.7214,2017
4.1,,Ecuador,-80.3394,-2.9409,2017
5.2,,Indonesia,120.2104,-9.3195,2017
4.4,,Japan,140.6948,43.8114,2017
3.7,AK,US,-153.329,59.599,2017
4.6,,Japan,128.0257,27.8943,2017
2.21,ID,US,-110.7681667,44.2308333,2017
3.35,ID,US,-110.7696667,44.2331667,2017
4.5,,south of the Kermadec Islands,178.8398,-33.9974,2017
2.2,AK,US,-151.0489,58.3145,2017
4.4,,Indonesia,128.7572,-6.0595,2017
2.5,OK,US,-96.9296,36.2812,2017
4.4,,western Indian-Antarctic Ridge,122.9793,-49.0021,2017
2.3,AK,US,-169.7526,52.3448,2017
3.1,,Anguilla,-63.6087,18.2479,2017
4.6,,Indonesia,127.1172,1.8038,2017
4.1,,Tonga,-177.7428,-20.543,2017
4.9,,Guatemala,-91.21,13.5329,2017
2.07,CA,US,-118.9341667,34.8158333,2017
2.42,CA,US,-118.932,34.8148333,2017
4.3,,Guatemala,-91.3468,13.4511,2017
2.1,AK,US,-153.0957,59.8047,2017
4.5,,Papua New Guinea,151.5532,-4.4747,2017
4.9,,Peru,-75.5479,-7.8437,2017
2.5,AK,US,-167.3978,52.3766,2017
2.4,AK,US,-151.186,62.3553,2017
4.7,,Tonga,-174.1885,-17.2936,2017
2.18,CA,US,-120.534,35.9776667,2017
3.7,,Chile,-70.143,-19.5417,2017
2.01,HI,US,-156.0381667,19.6198333,2017
4.4,,Papua New Guinea,146.5033,-5.4969,2017
4.5,,Philippines,126.5037,9.5512,2017
2.4,AK,US,-157.9699,67.0078,2017
2.43,HI,US,-155.468,19.18166667,2017
3,CA,US,-118.887,38.3316,2017
2.1,CA,US,-118.8849,38.3282,2017
2.35,MT,US,-110.33,44.2928333,2017
2.9,AK,US,-161.8711,67.5764,2017
4.4,,Chagos Archipelago region,68.3831,-7.5003,2017
2.7,AK,US,-153.3661,59.6839,2017
2.32,CA,US,-117.8098333,36.0053333,2017
2.64,CA,US,-122.0418333,37.832,2017
4.2,,southeast of the Loyalty Islands,172.6244,-23.136,2017
2.98,CA,US,-122.8086667,39.3291667,2017
2.7,AK,US,-174.5261,51.9256,2017
2.1,AK,US,-153.0404,60.2074,2017
3.45,HI,US,-155.496,19.3485,2017
4,AK,US,171.6836,52.231,2017
4.4,,Papua New Guinea,153.0108,-4.3453,2017
2.5,AK,US,-152.9033,60.1034,2017
4.9,,Afghanistan,68.4194,36.8955,2017
3.9,,Guam,144.9676,12.9824,2017
4.8,,Chile,-72.187,-30.1501,2017
5.1,,Argentina,-66.8595,-24.0511,2017
2.4,AK,US,-157.5754,55.8885,2017
2.1,AK,US,-164.0445,53.8262,2017
3,OK,US,-97.5796,36.9138,2017
4.6,,Indonesia,135.6759,-3.2312,2017
2.1,AK,US,-169.3831,52.7284,2017
4.2,,Japan,141.0213,36.9032,2017
5,,north of Ascension Island,-12.1244,-3.8564,2017
4.4,,Windward Islands,-60.3909,13.9252,2017
4.3,,El Salvador,-89.984,12.9915,2017
2.6,OK,US,-96.7114,36.4052,2017
2.3,AK,US,-160.9464,54.5732,2017
4.3,,Indonesia,97.1877,1.5076,2017
4.5,,Indonesia,126.8367,4.1918,2017
2.8,AK,US,-152.1353,60.36,2017
3.3,AK,US,179.832,51.3766,2017
2.09,CA,US,-124.1216667,40.238,2017
2.3,NV,US,-118.8831,38.3331,2017
5.9,,Papua New Guinea,147.4769,-6.2269,2017
4.4,,Cyprus,33.1782,33.5848,2017
4.6,,Timor Leste,128.4131,-7.5045,2017
5,,Mariana Islands region,145.4358,21.4914,2017
4.5,,Mexico,-96.2836,16.4965,2017
2.81,CA,US,-116.2125,34.663,2017
4.1,,New Zealand,173.7983,-42.033,2017
2.5,AK,US,-169.2724,52.4874,2017
2.2,AK,US,-154.5473,58.9056,2017
4.5,,Pakistan,72.156,31.7739,2017
4.1,,Philippines,122.8495,17.0901,2017
2.1,AK,US,-154.2972,58.9042,2017
2.28,AR,US,-89.873,35.9816667,2017
2.1,AK,US,-176.0784,51.5511,2017
5.6,,Pacific-Antarctic Ridge,-135.8585,-54.327,2017
3.5,,U.S. Virgin Islands,-64.3182,19.0762,2017
4.4,,Chile,-70.9834,-23.0689,2017
2.8,AK,US,-177.0111,50.0637,2017
2.76,,Central California,-119.3415,36.2421667,2017
2.9,,Puerto Rico,-67.0826,19.4253,2017
4.5,,Indonesia,126.4387,0.8206,2017
2.41,CA,US,-116.8591667,34.2045,2017
4.9,,central Mid-Atlantic Ridge,-26.8543,0.8972,2017
2.3,AK,US,-176.2672,51.9784,2017
2.46,CA,US,-116.2386667,33.3083333,2017
4.5,,Papua New Guinea,147.6149,-6.2388,2017
3.9,,Trinidad and Tobago,-61.7168,10.7067,2017
4.6,,Nicaragua,-86.1759,11.7081,2017
3.1,AK,US,-176.8393,51.5765,2017
4.6,,Fiji,-178.5287,-17.5392,2017
3.8,,U.S. Virgin Islands,-64.3523,18.8882,2017
3.1,WY,US,-105.472,43.7376,2017
4.1,,Chile,-68.649,-21.265,2017
2.1,,Puerto Rico,-66.986,17.989,2017
6,,Nunavut,-92.4156,74.3859,2017
2.25,HI,US,-155.4776611,19.2046661,2017
4.9,,Fiji region,-179.4109,-21.9861,2017
4.3,,Chile,-71.4294,-29.6582,2017
3.4,AK,US,-161.1536,54.829,2017
5.2,,Macquarie Island region,159.9388,-60.5272,2017
4.3,,Papua New Guinea,153.6353,-5.8851,2017
2.1,AK,US,-164.879,53.8036,2017
2.9,AK,US,179.7349,51.5475,2017
4.6,,Timor Leste,128.3752,-7.5605,2017
3.9,AK,US,-179.1003,51.4155,2017
2.8,AK,US,-163.1789,53.849,2017
2.06,CA,US,-116.3771667,34.0745,2017
4.9,,Tonga,-174.8638,-15.2596,2017
4.7,,Solomon Islands,166.5999,-12.0607,2017
4,,Russia,148.6363,47.8498,2017
2.4,AK,US,-150.5175,61.9747,2017
2.3,AK,US,-178.7176,51.7733,2017
4.2,,Papua New Guinea,153.6774,-4.3126,2017
2.92,HI,US,-155.468,19.1981667,2017
5.2,,Tajikistan,68.3142,36.9069,2017
4.5,,western Indian-Antarctic Ridge,124.9115,-49.1741,2017
4.1,AK,US,172.6647,52.5065,2017
4.2,,Guatemala,-92.1323,13.9308,2017
2.08,HI,US,-155.5455,18.8898333,2017
4.2,,Tonga,-177.6028,-20.0896,2017
4.3,,Tajikistan,70.3882,38.8301,2017
2.4,NV,US,-118.8979,38.4292,2017
2.5,AK,US,-163.0355,53.6472,2017
4.2,,Chile,-73.1835,-39.4002,2017
2.1,AK,US,-162.9433,54.0375,2017
2.4,AK,US,-163.137,55.4321,2017
4.8,,Philippines,120.5605,18.067,2017
3.3,AK,US,-178.2778,51.4212,2017
4.5,,Northern Mariana Islands,145.6184,18.779,2017
4.8,,Greece,21.7834,38.4167,2017
4.6,,Guatemala,-91.8189,15.296,2017
5.4,,Indonesia,100.3498,-1.7147,2017
2.49,HI,US,-155.4661667,19.1936667,2017
5,,Indonesia,127.2089,2.4428,2017
4.1,,Pakistan,65.8998,27.1915,2017
4.2,,Solomon Islands,161.0875,-10.6508,2017
3,NV,US,-118.8993,38.4191,2017
2.4,AK,US,-178.0439,50.9728,2017
2.3,AK,US,-146.8154,63.5347,2017
4.6,,Indonesia,128.5868,3.8139,2017
2.5,OK,US,-97.2292,36.2396,2017
3,NV,US,-118.8962,38.388,2017
2.1,AK,US,-163.7244,54.9384,2017
2.5,AK,US,-157.8147,66.9952,2017
4.4,,Solomon Islands,160.9613,-10.2257,2017
3.1,AK,US,-161.8329,53.2334,2017
5.2,,Nunavut,-92.2486,74.3294,2017
4.9,,Solomon Islands,161.6314,-10.7373,2017
2.6,AK,US,-174.0954,52.0096,2017
3.3,AK,US,-161.6344,55.6149,2017
4.2,,Pacific-Antarctic Ridge,-158.3722,-62.6993,2017
2.2,,U.S. Virgin Islands,-64.9947,18.5375,2017
2.21,CA,US,-116.2841667,34.6555,2017
5.2,AK,US,-169.8673,53.0856,2017
4.3,,Solomon Islands,163.8822,-11.3816,2017
2.3,AK,US,-169.5173,52.3454,2017
4.2,,Nunavut,-92.24,74.3239,2017
3.2,,Puerto Rico,-66.0613,18.298,2017
2.5,OK,US,-97.6726,36.7032,2017
4.1,,India,77.8343,35.679,2017
3.2,OK,US,-97.6719,36.7026,2017
2.6,,Puerto Rico,-66.9878,18.2198,2017
2.41,MO,US,-89.6651667,36.548,2017
2.01,,Canada,-120.5055,49.4411667,2017
4.1,,Indonesia,128.3164,3.6035,2017
2.21,,Canada,-120.521,49.4275,2017
2.6,AK,US,-164.6626,54.1592,2017
2.96,HI,US,-156.7088333,20.4188333,2017
2.1,AK,US,-161.6352,55.6387,2017
3.7,AK,US,-160.4209,55.2391,2017
2.37,CA,US,-122.8873333,39.3395,2017
4.5,,New Zealand,175.9164,-38.5799,2017
5.2,,western Indian-Antarctic Ridge,126.4062,-48.7795,2017
2.3,AK,US,-166.7231,52.5188,2017
2.18,HI,US,-155.3323333,19.9471667,2017
2.9,,Puerto Rico,-66.4148,19.1763,2017
2.2,AK,US,-179.9653,51.4439,2017
4.5,,Peru,-72.1102,-15.7257,2017
2.2,AK,US,-150.4553,63.021,2017
2.66,HI,US,-155.7355,20.2766667,2017
7.3,,Philippines,122.6171,4.4782,2017
3.3,OK,US,-98.1347,36.4174,2017
5.1,,Philippines,122.6301,4.3318,2017
2.7,,U.S. Virgin Islands,-64.7591,19.0062,2017
4.7,,Northern Mariana Islands,144.6502,15.1722,2017
4.1,,Banda Sea,129.4961,-6.7481,2017
2.5,AK,US,-153.3309,59.6737,2017
2.8,OK,US,-97.6747,36.7026,2017
4.4,,Mexico,-103.1151,18.3038,2017
4.2,,Papua New Guinea,153.9365,-4.601,2017
2.1,AK,US,-158.4146,56.5118,2017
5.7,,Guam,144.34,14.6898,2017
4.3,,Colombia,-72.9816,6.828,2017
4.2,AK,US,171.5759,52.321,2017
4.5,,Greece,21.7132,38.433,2017
2.8,,Gulf of Alaska,-143.0924,57.2156,2017
4.4,,Northern Mariana Islands,145.5777,18.4088,2017
2.4,,Aleutian Islands,178.904,51.2664,2017
2.4,AK,US,-157.5538,57.0464,2017
4.1,,Colombia,-73.0015,6.7894,2017
4.5,,Northern Mariana Islands,144.4887,14.781,2017
3,,Central Alaska,-151.0217,64.8403,2017
4.3,,Papua New Guinea,147.0933,-5.4552,2017
4.5,AK,US,-173.5967,50.335,2017
3,,U.S. Virgin Islands,-64.1715,18.892,2017
4.2,,Russia,163.1283,56.1724,2017
2.3,,U.S. Virgin Islands,-64.6863,18.8521,2017
4.5,,Solomon Islands,160.3772,-8.7054,2017
4.5,,Chile,-70.939,-31.335,2017
6.3,,Solomon Islands,161.0271,-10.1132,2017
3.9,AK,US,-166.2417,53.2994,2017
2.3,AK,US,-156.3008,57.743,2017
4.3,OR,US,-126.7644,42.3306,2017
2.6,OK,US,-97.3474,36.2692,2017
2.4,AK,US,-168.6368,52.7189,2017
4.8,,Japan region,139.9749,27.6035,2017
3.12,CA,US,-124.069,40.3061667,2017
4.6,,Indonesia,117.5641,-8.1619,2017
2.9,,Puerto Rico,-66.0558,19.0986,2017
3.4,AK,US,-165.4155,53.4549,2017
4.5,,south of the Fiji Islands,179.9731,-24.6943,2017
4.7,,Solomon Islands,161.0604,-10.1059,2017
2.01,MT,US,-113.1218333,45.2378333,2017
2.13,CA,US,-115.6683333,33.2385,2017
2.24,HI,US,-155.2773333,19.3866667,2017
4.3,,Papua New Guinea,146.0694,-3.3242,2017
3.6,AK,US,-166.7168,53.5882,2017
4.3,,Fiji region,-177.5565,-18.8382,2017
2.2,,U.S. Virgin Islands,-64.888,19.0361,2017
2.4,,Puerto Rico,-66.0255,19.014,2017
4,,New Zealand,176.2327,-38.4062,2017
4.5,,Solomon Islands,161.232,-10.6092,2017
2.5,AK,US,-175.1955,51.648,2017
4.2,,Tonga,-174.1651,-17.2991,2017
4.2,,Peru,-74.3792,-16.1105,2017
4,,Japan,141.5749,37.4415,2017
2.29,,Canada,-120.5393333,49.4395,2017
3.5,WY,US,-105.3475,43.7671,2017
4.4,,Timor Leste,125.6028,-6.1443,2017
4.4,,Japan,140.8005,37.4522,2017
4.3,,New Zealand,174.2709,-41.7393,2017
4.2,,Fiji region,-177.5453,-18.4223,2017
4.5,,Fiji region,-177.5311,-18.481,2017
4,AK,US,-179.9638,50.9688,2017
2.3,AK,US,-147.9466,62.2093,2017
3.4,,south of Alaska,-160.1267,51.2628,2017
2.4,AK,US,-158.5943,55.596,2017
2.2,AK,US,-153.6576,58.5385,2017
2.3,AK,US,-152.2744,61.409,2017
2.2,AK,US,-152.2433,61.3698,2017
4.3,,south of the Fiji Islands,-179.79,-24.2027,2017
4.9,,Ecuador,-80.0216,0.6184,2017
5.1,,Papua New Guinea,154.463,-6.1217,2017
2.1,AK,US,-152.7013,60.0634,2017
2.7,AK,US,-147.3206,66.6591,2017
2.06,HI,US,-155.084,19.1976667,2017
2.17,CA,US,-121.9486667,39.6193333,2017
2.1,KS,US,-97.797,37.1668333,2017
4.8,,Philippines,124.1124,13.4422,2017
3.4,AK,US,-164.5808,54.6218,2017
2.8,,U.S. Virgin Islands,-64.9319,18.9941,2017
2.3,CO,US,-107.2627,39.1047,2017
4.1,,Japan,137.1832,33.7602,2017
2.3,AK,US,-165.1738,52.2778,2017
3.1,,U.S. Virgin Islands,-64.482,19.1758,2017
2.7,AK,US,-166.6833,52.6685,2017
4.4,,Indonesia,129.0054,-5.9021,2017
2.8,AK,US,-155.8864,58.282,2017
2.7,AK,US,179.8732,52.0171,2017
2.6,WA,US,-122.4903333,47.212,2017
2.1,AK,US,-178.7644,51.5336,2017
4.1,,Papua New Guinea,154.8376,-6.0137,2017
4.2,,Papua New Guinea,154.7933,-6.3849,2017
3,,Aleutian Islands,178.5719,52.0307,2017
2.7,AK,US,-160.8052,54.5383,2017
4.4,,Vanuatu,167.6698,-15.4824,2017
4.5,,Vanuatu,167.5957,-15.5259,2017
4.9,,Micronesia,141.0433,12.2538,2017
4.6,,Micronesia,141.0636,12.2128,2017
4.6,,Turkmenistan,52.0062,40.643,2017
4.5,,Micronesia,141.0677,12.2122,2017
5.2,,Micronesia,141.0655,12.2194,2017
4.9,,Micronesia,141.097,12.2876,2017
4.4,,Mariana Islands region,141.4291,12.6945,2017
4.7,,Micronesia,141.1004,12.264,2017
4.2,,Indonesia,129.348,-4.1692,2017
2.7,AK,US,-176.0211,51.3699,2017
2.1,AK,US,-156.4053,56.5746,2017
4.5,,Greece,22.4629,34.3722,2017
4.8,,Mid-Indian Ridge,83.0597,-42.9346,2017
2.41,,Central California,-120.9396667,36.4028333,2017
4.9,,Micronesia,141.0616,12.2507,2017
2.3,AK,US,-153.0248,59.5498,2017
4.1,,south of the Fiji Islands,-179.6262,-23.8022,2017
2.5,AK,US,-153.6755,58.4553,2017
4.7,,Argentina,-68.0249,-31.0557,2017
4.3,,Taiwan,120.6402,23.1346,2017
4.3,,Papua New Guinea,154.4002,-5.4278,2017
4.3,,Papua New Guinea,154.3441,-6.2414,2017
2.5,KS,US,-97.7275,37.3443,2017
4.1,,Indonesia,119.4043,-7.8748,2017
4.9,,Papua New Guinea,148.9191,-5.8244,2017
4.1,,China,109.2918,35.7258,2017
4.9,AK,US,-177.9765,51.3838,2017
4.1,,Northern Mariana Islands,145.5397,18.7091,2017
4.7,,Fiji region,-178.0442,-20.5214,2017
2.3,CA,US,-119.268,35.8273333,2017
2.8,AK,US,-177.9469,51.2476,2017
3.1,WY,US,-105.2813,43.5873,2017
4.6,,Indonesia,128.6277,3.6015,2017
4,,Argentina,-67.0386,-24.4915,2017
2.5,OK,US,-98.9814,36.5248,2017
2.8,OK,US,-98.9831,36.5256,2017
4.2,,Banda Sea,129.4888,-6.1547,2017
4.7,,South Sandwich Islands region,-26.4981,-60.6403,2017
4.5,,Micronesia,141.0872,12.2698,2017
2.6,OK,US,-98.9799,36.5278,2017
4.4,,Micronesia,141.1098,12.2019,2017
4.1,,New Zealand,171.69,-42.7839,2017
3.1,OK,US,-98.98,36.5297,2017
5,,Micronesia,141.1466,12.2624,2017
4.4,,Japan,125.4164,23.9449,2017
2.8,OK,US,-98.777,36.4496,2017
4.2,,south of the Fiji Islands,-179.7653,-23.2424,2017
5.8,,Chile,-69.8033,-22.821,2017
5.5,,Madagascar,46.6469,-20.16,2017
4.7,,Chile,-69.8007,-22.7746,2017
2.25,,Canada,-120.524,49.4313333,2017
2.5,OK,US,-98.9825,36.5249,2017
4.2,,Timor Leste,124.906,-7.6011,2017
4.1,,Papua New Guinea,154.3586,-6.1298,2017
2.03,CA,US,-122.2098333,37.4063333,2017
3,WY,US,-105.2808,43.7273,2017
2.3,AK,US,-178.9686,51.7881,2017
4.4,,Papua New Guinea,153.6106,-4.6126,2017
4.5,,Japan,140.1314,36.1293,2017
4.5,,Indonesia,128.7517,3.5287,2017
4.3,,Pakistan,69.7722,30.782,2017
4.3,,Indonesia,122.1429,0.2564,2017
4.4,,Indonesia,128.6706,3.8684,2017
2.12,KS,US,-97.561,37.013,2017
2.1,AK,US,-153.0985,59.9506,2017
5.3,,Guatemala,-91.2441,13.9092,2017
4.3,,Russia region,168.4226,54.4129,2017
4.1,,Indonesia,128.1127,-2.9589,2017
4.9,,south of the Fiji Islands,-176.9416,-26.8523,2017
2.4,AK,US,-152.1313,59.6434,2017
3.49,MT,US,-111.7045,45.842,2017
4.1,,Fiji,-178.5909,-17.9158,2017
2.8,AK,US,-157.7314,67.0102,2017
4,,China,94.1619,38.8537,2017
2.57,AR,US,-92.4913333,34.1788333,2017
2.7,OK,US,-98.1975,36.3654,2017
2.3,AK,US,-142.8676,57.6151,2017
2.1,AK,US,-149.3601,62.6812,2017
2.5,AK,US,-164.8665,52.4951,2017
4.6,,Tonga,-177.8252,-21.1744,2017
4.8,,Bolivia,-69.1322,-18.0907,2017
4.5,,India,95.364,26.4049,2017
2.61,CA,US,-120.9378333,36.4043333,2017
5,,Mexico,-98.4802,16.5924,2017
4.2,,Russia,156.5089,51.3674,2017
4.3,,Northern Mariana Islands,145.5938,18.8983,2017
4.5,,Wallis and Futuna,-177.5644,-15.0735,2017
2.3,,Puerto Rico,-65.6064,18.0923,2017
4.4,,Chile,-70.5242,-33.6764,2017
5.5,,Indonesia,102.7235,-5.2669,2017
2.6,AK,US,-152.1787,59.9463,2017
2.6,OK,US,-98.9614,36.5327,2017
2.05,CA,US,-122.379,37.5598333,2017
4.3,,Indonesia,128.513,-1.9413,2017
4.4,,Peru,-72.4357,-15.5004,2017
4.5,,Carlsberg Ridge,67.502,-0.6855,2017
4,,Papua New Guinea,153.6549,-4.5061,2017
2.9,AK,US,-148.6546,60.0222,2017
4.5,,Japan region,144.525,22.9892,2017
5.2,,Colombia,-77.9396,6.0601,2017
2.3,AK,US,-176.7211,51.4254,2017
4.6,,Solomon Islands,161.4311,-10.3839,2017
5.4,,Sea of Japan,132.9867,41.7468,2017
4.7,,south of the Fiji Islands,-179.3023,-24.1597,2017
4.9,,Indonesia,94.7976,5.7547,2017
2.12,CA,US,-121.0525,36.4748333,2017
4.4,,Chile,-71.5763,-30.3796,2017
4.6,,Philippines,125.7257,9.9076,2017
4.5,,Indonesia,106.9319,-7.4129,2017
4.6,,southeast of the Loyalty Islands,172.6128,-22.2129,2017
2.69,CA,US,-116.152,33.7925,2017
2.2,AK,US,-148.6215,63.9623,2017
2.6,UT,US,-113.7156667,37.58,2017
2.7,,Canada,-63.316,44.63,2017
4.3,,Philippines,126.3861,6.0994,2017
2.9,AK,US,-162.7691,55.0639,2017
4,AK,US,-178.0756,51.5367,2017
2.36,CA,US,-122.2203333,38.1198333,2017
4.2,,Tonga,-173.9861,-15.1804,2017
3,OR,US,-127.3478,43.3766,2017
2.61,OR,US,-125.8498333,44.3296667,2017
2.79,CA,US,-121.9356667,36.654,2017
4.5,,Japan,141.5311,37.4728,2017
3.4,,Dominican Republic,-67.9134,18.201,2017
3.6,NV,US,-118.897,38.4251,2017
5,,Japan,140.772,35.6593,2017
2.44,HI,US,-155.3655,19.8411667,2017
2.43,CA,US,-121.128,36.5738333,2017
3,,Puerto Rico,-65.3405,19.2455,2017
3,,Puerto Rico,-65.3216,18.9843,2017
5.1,,Chagos Archipelago region,68.5291,-6.7394,2017
4.8,,Solomon Islands,161.9186,-10.6812,2017
4.7,AK,US,-176.3948,52.5112,2017
4.8,,Micronesia,141.0651,12.2556,2017
4.9,,Papua New Guinea,147.567,-6.2379,2017
4.1,,Bolivia,-66.8214,-20.4672,2017
4.4,,Tonga,-171.7874,-17.8142,2017
2.4,HI,US,-155.8396667,20.179,2017
3.1,AK,US,-163.2931,54.5794,2017
4.6,,Indonesia,100.5422,0.8464,2017
2.2,CA,US,-118.2186,37.9894,2017
2.7,AK,US,179.2896,51.0984,2017
3.01,MT,US,-113.1263333,47.3175,2017
4.2,,China,109.7751,39.1613,2017
4.5,,south of the Fiji Islands,179.795,-25.4894,2017
2.2,,Puerto Rico,-66.151,18.1737,2017
4.5,,Greece,22.1895,37.1471,2017
3.3,AK,US,-151.321,61.4915,2017
4.6,,Japan,127.9091,26.4198,2017
4.3,,western Indian-Antarctic Ridge,125.2185,-49.1157,2017
2.45,CA,US,-120.7443333,39.8476667,2017
2.2,AK,US,-177.9354,51.5942,2017
5.1,,South Sandwich Islands region,-26.239,-58.8544,2017
4.5,,Indonesia,126.8844,-3.4584,2017
4,,Chile,-71.2922,-30.7303,2017
4.2,,Indonesia,110.3392,-7.9036,2017
4.4,,Fiji region,-177.6255,-18.4714,2017
2.36,CA,US,-115.542,32.9743333,2017
5.7,,Indonesia,125.077,0.0303,2017
4.8,,central East Pacific Rise,-109.6224,-9.0163,2017
3.3,,Puerto Rico,-67.058,19.3456,2017
3,,U.S. Virgin Islands,-65.0115,19.0135,2017
2.4,GA,US,-85.1365,34.6635,2017
4.4,,Solomon Islands,161.5359,-10.6136,2017
2.4,AK,US,-176.4861,51.5957,2017
4.3,,Japan region,141.3449,31.0257,2017
2.9,,Canada,-134.1248,64.6432,2017
2.79,CA,US,-122.0845,36.7781667,2017
4.2,,Japan,141.5781,37.4001,2017
4.4,,Cyprus,32.3981,35.5523,2017
4.1,,Indonesia,126.8338,3.0462,2017
2.22,,Canada,-120.5148333,49.4633333,2017
2.33,AL,US,-87.7353333,34.805,2017
3,,Puerto Rico,-67.3805,18.7411,2017
4.1,,Iran,47.5043,32.7071,2017
4.7,,Indonesia,126.819,2.7512,2017
4.7,,Tonga,-176.0259,-20.1471,2017
4.2,,New Zealand,174.3018,-41.6413,2017
2.1,AK,US,-151.6413,59.1877,2017
4.2,,Tonga,-177.5482,-20.4262,2017
4.4,,south of the Fiji Islands,-179.4332,-23.5876,2017
2.5,AK,US,-151.4546,61.1406,2017
4.1,,Chile-Argentina border region,-67.118,-23.875,2017
4.3,,Tonga,-173.8334,-19.5822,2017
2.48,CA,US,-124.6408333,40.3836667,2017
4.1,,Papua New Guinea,155.265,-6.8259,2017
4.4,,Venezuela,-62.3247,10.6954,2017
4.1,,Tonga,-176.869,-22.3714,2017
4.3,,Indonesia,128.9071,-2.6204,2017
4.4,,Philippines,121.0063,18.9723,2017
4.2,,Philippines,122.0853,4.4846,2017
5.9,,Fiji,176.2365,-18.6205,2017
3.11,MT,US,-112.546,45.3385,2017
4.7,,Fiji,176.3655,-18.7789,2017
2.64,CA,US,-122.0971667,36.772,2017
4.8,,Indonesia,128.9744,-2.5841,2017
4.4,,Chile,-73.9098,-37.489,2017
2.1,AK,US,-153.2572,60.2236,2017
2.23,AR,US,-90.0146667,35.8863333,2017
2.1,AK,US,-148.0612,62.1198,2017
4.3,,Papua New Guinea,147.0363,-7.5705,2017
2.39,CA,US,-121.7115,37.3555,2017
4.9,,Fiji,176.3398,-18.7279,2017
2.3,,Puerto Rico,-67.1102,17.881,2017
2.38,,B.C.,-116.0906667,31.757,2017
2.19,CA,US,-116.4423333,34.1953333,2017
5.5,,Tonga,-173.2682,-15.1123,2017
5.4,,Indonesia,126.4049,1.2682,2017
2.1,,Puerto Rico,-65.9124,18.361,2017
2.5,AK,US,-153.1532,59.7172,2017
2.8,AK,US,-148.8184,63.8723,2017
2.3,AK,US,-148.5488,62.1135,2017
4.4,,Fiji region,-179.1198,-21.7758,2017
2.06,CA,US,-122.7595,38.7903333,2017
2.6,AK,US,-160.5278,67.0187,2017
4.4,,Tonga,-172.43,-17.5131,2017
3.1,,Puerto Rico,-67.5637,17.2462,2017
2.3,AK,US,-154.2912,57.8823,2017
2.3,AK,US,-151.0138,61.8824,2017
4.5,,Japan,138.217,33.5065,2017
2.08,CA,US,-118.9841667,38.0613333,2017
2.1,AK,US,-176.1629,51.5573,2017
4.4,,Fiji region,-178.3919,-20.2203,2017
4.8,,New Zealand,-177.4664,-29.9897,2017
4.5,,Fiji,176.4733,-18.7481,2017
5.7,,Fiji,176.0894,-18.6545,2017
4.4,,Fiji,176.2975,-18.5338,2017
2.4,AK,US,-164.2464,53.9085,2017
5.2,,Solomon Islands,161.4534,-10.9463,2017
4.2,,Chile,-70.9955,-19.6926,2017
5.1,,Fiji,176.4842,-18.4797,2017
3.6,AK,US,-163.6533,54.0044,2017
4.5,,Fiji region,176.1943,-18.489,2017
2.1,NV,US,-114.3393,38.5215,2017
2.27,HI,US,-155.6078333,19.216,2017
4,,Fiji,176.2829,-18.4381,2017
4.6,,South Sandwich Islands region,-27.5633,-55.8952,2017
4.4,,Fiji,-178.7782,-17.6356,2017
4.5,,Fiji,176.3742,-18.7075,2017
2.1,AK,US,-155.1243,57.8231,2017
3.2,AK,US,-177.5229,51.4668,2017
2.1,OK,US,-97.3328,36.2651,2017
4.8,,Tonga,-173.2191,-20.0604,2017
2.07,CA,US,-122.8283333,38.8413333,2017
4.4,,Japan,122.8255,24.6342,2017
2.1,AK,US,-153.3396,59.6547,2017
4.4,,Turkey,26.1046,39.5702,2017
5,,Papua New Guinea,146.8176,-5.6126,2017
4.1,,Russia,111.2232,54.9041,2017
3.8,AK,US,-164.2059,54.1184,2017
4,,Chile,-68.7971,-20.4675,2017
2.01,CA,US,-115.9935,33.7853333,2017
2.2,,Aleutian Islands,179.0592,51.3114,2017
2.6,AK,US,-163.7206,52.5433,2017
4.4,,Greece,23.1649,35.1161,2017
2.5,,Puerto Rico,-65.8872,17.9109,2017
2.1,AK,US,-148.1486,63.6355,2017
4.3,,Turkey,26.1037,39.5607,2017
2.2,AK,US,-150.929,61.3632,2017
4.3,,Japan,140.0419,40.2587,2017
2.32,CA,US,-115.6688333,33.3006667,2017
3.4,OK,US,-98.7751,36.4493,2017
2.2,,Puerto Rico,-66.2575,17.8855,2017
2.6,,Puerto Rico,-67.0935,18.1273,2017
2.3,AK,US,-153.3234,63.7158,2017
4.3,,Indonesia,128.4908,-1.9844,2017
3.3,,off the coast of Oregon,-129.425,44.3245,2017
4.9,,Pacific-Antarctic Ridge,-150.5141,-56.4605,2017
3.9,,Chile,-69.3032,-20.1605,2017
4.6,,Chile,-68.6159,-22.5256,2017
2.35,HI,US,-155.2769928,19.4078331,2017
4.5,,Indonesia,128.5177,-2.0394,2017
4,,Indonesia,128.6716,-1.8845,2017
4.7,,New Zealand,-177.7221,-30.0098,2017
4.6,,Ecuador,-80.6566,-0.1702,2017
4.5,,China,104.765,28.0958,2017
2.5,AK,US,-137.4773,59.5012,2017
2.6,OK,US,-98.9602,36.5319,2017
4.4,,China,104.7425,28.1323,2017
4.1,,China,104.6715,28.1162,2017
2.9,AK,US,179.7422,52.0663,2017
2.04,KS,US,-97.5663333,37.0926667,2017
2.2,AK,US,-175.0344,51.2279,2017
4.5,,Solomon Islands,161.5261,-10.7341,2017
